"product_id","product_name","last_category","actual_price","actual_price_krw","discounted_price","discounted_price_krw","rating","rating_count"
"B0117H7GZ6","GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden)","WirelessUSBAdapters","399.00","5745.6","249.00","3585.6","3.0","4642"
"B0141EZMAI","Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black","WirelessUSBAdapters","800.00","11520.0","269.00","3873.6","3.0","10134"
"B014HDJ7ZE","Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","InstantWaterHeaters","7445.00","107208.0","5365.00","77256.0","3.0","3584"
"B015GX9Y0W","Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)","WaffleMakers&Irons","2400.00","34560.0","1199.00","17265.6","3.0","1202"
"B016XVRKZM","APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics","UninterruptedPowerSupplies","4100.00","59040.0","3299.00","47505.6","3.0","15783"
"B01EJ5MM5M","Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge","InkjetPrinters","3875.00","55800.0","3498.00","50371.2","3.0","12185"
"B01GFTEV5Y","Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black)","InductionCooktop","3193.00","45979.2","1699.00","24465.6","3.0","54032"
"B01I1LDZGA","Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)","ElectricKettles","1775.00","25560.0","1499.00","21585.6","3.0","14667"
"B01JOFKL0A","Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue)","Printers","6355.00","91512.0","5299.00","76305.6","3.0","8280"
"B01MQZ7J8K","Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black","ElectricKettles","1445.00","20808.0","749.00","10785.6","3.0","63350"
"B01N90RZ4M","Tata Sky Universal Remote","RemoteControls","499.00","7185.6","230.00","3312.0","3.0","2960"
"B06XGWRKYT","Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black)","StandardTelevisions","15999.00","230385.6","7999.00","115185.6","3.0","3022"
"B06XMZV7RH","ATOM Selves-MH 200 GM Digital Pocket Scale","DigitalKitchenScales","499.00","7185.6","308.00","4435.2","3.0","4584"
"B071R3LHFM","Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black","MixerGrinders","5500.00","79200.0","2899.00","41745.6","3.0","8958"
"B071VMP1Z4","LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's","RemoteControls","399.00","5745.6","399.00","5745.6","3.0","1951"
"B0746JGVDS","ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black","Cradles","999.00","14385.6","349.00","5025.6","3.0","46399"
"B0756K5DYZ","Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue)","MixerGrinders","6295.00","90648.0","3249.00","46785.6","3.0","43070"
"B0762HXMTF","KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey","WaterFilters&Purifiers","1950.00","28080.0","1799.00","25905.6","3.0","1888"
"B077BTLQ67","Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)","InstantWaterHeaters","4890.00","70416.0","2790.00","40176.0","3.0","588"
"B077T3BG5L","Zebronics ZEB-KM2100 Multimedia USB Keyboard Comes with 114 Keys Including 12 Dedicated Multimedia Keys & with Rupee Key","Keyboards","399.00","5745.6","329.00","4737.6","3.0","33735"
"B078HG2ZPS","Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Output - 150 W, Input 260 W","WetGrinders","5156.00","74246.4","3657.00","52660.8","3.0","12837"
"B078KRFWQB","Havells Cista Room Heater, White, 2000 Watts","ElectricHeaters","3945.00","56808.0","2499.00","35985.6","3.0","2732"
"B078XFKBZL","Prestige Clean Home Water Purifier Cartridge","WaterCartridges","640.00","9216.0","600.00","8640.0","3.0","2593"
"B07989VV5K","Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)","SteamIrons","1560.00","22464.0","999.00","14385.6","3.0","4881"
"B079Y6JZC8","ZEBRONICS Zeb-Comfort Wired USB Mouse, 3-Button, 1000 DPI Optical Sensor, Plug & Play, for Windows/Mac, Black","Mice","299.00","4305.6","139.00","2001.6","3.0","3044"
"B07B275VN9","Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)","RemoteControls","799.00","11505.6","179.00","2577.6","3.0","2201"
"B07DGD4Z4C","Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)","MixerGrinders","5795.00","83448.0","3499.00","50385.6","3.0","25340"
"B07DXRGWDJ","Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min","SteamIrons","5995.00","86328.0","4280.00","61632.0","3.0","2112"
"B07FL3WRX5","Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black","JuicerMixerGrinders","6500.00","93600.0","3299.00","47505.6","3.0","11217"
"B07GLNJC25","ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black","USBHubs","499.00","7185.6","330.00","4752.0","3.0","8566"
"B07GLSKXS1","KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling | Auto Shut-Off | Boil Dry Protection | 360° Rotating Base | Water Level Indicator","Kettle&ToasterSets","1950.00","28080.0","1199.00","17265.6","3.0","2832"
"B07GXPDLYQ","PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother (6 Months Warranty)","HandBlenders","499.00","7185.6","249.00","3585.6","3.0","8427"
"B07H5PBN54","INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.","InstantWaterHeaters","2600.00","37440.0","999.00","14385.6","3.0","252"
"B07HK53XM4","Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt","LintShavers","599.00","8625.6","279.00","4017.6","3.0","1367"
"B07HZ2QCGR","POPIO Type C Dash Charging USB Data Cable for OnePlus Devices","USBCables","599.00","8625.6","350.00","5040.0","3.0","8314"
"B07J2BQZD6","Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)","LaundryBaskets","399.00","5745.6","199.00","2865.6","3.0","7945"
"B07J9KXQCC","Libra Room Heater for Home, Room Heaters Home for Winter, Electric Heater with 2000 Watts Power as per IS Specification for Small to Medium Rooms - FH12 (Grey)","ElectricHeaters","2299.00","33105.6","949.00","13665.6","3.0","550"
"B07JF9B592","MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black)","Condenser","699.00","10065.6","478.00","6883.2","3.0","20218"
"B07JQKQ91F","JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)","In-Ear","999.00","14385.6","499.00","7185.6","3.0","92995"
"B07K19NYZ8","Usha Hc 812 T Thermo Fan Room Heater","FanHeaters","3290.00","47376.0","2320.00","33408.0","3.0","195"
"B07KR5P3YD","Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750","Keyboard&MouseSets","699.00","10065.6","448.00","6451.2","3.0","17348"
"B07L1N3TJX","Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector)","LaptopChargers&PowerSupplies","3499.00","50385.6","1699.00","24465.6","3.0","7689"
"B07L3NDN24","ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)","MultimediaSpeakerSystems","799.00","11505.6","499.00","7185.6","3.0","6742"
"B07L8KNP5F","ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)","On-Ear","1399.00","20145.6","599.00","8625.6","3.0","60026"
"B07LG59NPV","Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)","In-Ear","4499.00","64785.6","899.00","12945.6","3.0","103052"
"B07LG96SDB","ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black)","ImmersionRods","510.00","7344.0","335.00","4824.0","3.0","3195"
"B07MSLTW8Z","Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)","Lapdesks","1999.00","28785.6","549.00","7905.6","3.0","6422"
"B07NRTCDS5","Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue)","JuicerMixerGrinders","1499.00","21585.6","1199.00","17265.6","3.0","2206"
"B07PLHTTB4","Zodo 8. 5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet)","GraphicTablets","499.00","7185.6","100.00","1440.0","3.0","9638"
"B07RX42D3D","Tosaa T2STSR Sandwich Gas Toaster Regular (Black)","SandwichMakers","350.00","5040.0","260.00","3744.0","3.0","13127"
"B07SLNG3LW","Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)","Wet-DryVacuums","10295.00","148248.0","3859.00","55569.6","3.0","8095"
"B07SYYVP69","iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black","ElectricKettles","1950.00","28080.0","809.00","11649.6","3.0","710"
"B07T5DKR5D","ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)","In-Ear","399.00","5745.6","149.00","2145.6","3.0","21764"
"B07TCN5VR9","Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black)","In-Ear","999.00","14385.6","329.00","4737.6","3.0","77027"
"B07TTSS5MP","Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey)","MixerGrinders","3299.00","47505.6","1799.00","25905.6","3.0","1846"
"B07TXCY3YK","Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)","MixerGrinders","3899.00","56145.6","2237.00","32212.8","3.0","11004"
"B07V5YF4ND","LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ]","RemoteControls","1199.00","17265.6","299.00","4305.6","3.0","466"
"B07VNFP3C2","Prestige 1.5 Litre Kettle 1500-watts, Red","ElectricKettles","1245.00","17928.0","749.00","10785.6","3.0","31783"
"B07VQGVL68","Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light)","DigitalKitchenScales","499.00","7185.6","293.00","4219.2","3.0","44994"
"B07VVXJ2P5","SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black)","TVWall&CeilingMounts","399.00","5745.6","96.00","1382.4","3.0","1796"
"B07W4HTS8Q","ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White)","InstantWaterHeaters","3790.00","54576.0","1899.00","27345.6","3.0","3842"
"B07WGPBXY9","Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)","ElectricKettles","1249.00","17985.6","899.00","12945.6","3.0","17424"
"B07WJXCTG9","Pigeon by Stovekraft Amaze Plus Electric Kettle (14313) with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)","ElectricKettles","1345.00","19368.0","699.00","10065.6","3.0","8446"
"B07WMS7TWB","Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)","ElectricKettles","1245.00","17928.0","649.00","9345.6","3.0","123365"
"B07WVQG8WZ","Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet)","SteamIrons","4995.00","71928.0","3299.00","47505.6","3.0","1393"
"B07XJYYH7L","Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)","USBCables","999.00","14385.6","333.00","4795.2","3.0","9792"
"B07Y1RCCW5","ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)","InstantWaterHeaters","2550.00","36720.0","1190.00","17136.0","3.0","1181"
"B07YC8JHMB","Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water purifier,suitable for borewell,tanker,municipal water (Grey) from Eureka Forbes","WaterFilters&Purifiers","16000.00","230400.0","8199.00","118065.6","3.0","18497"
"B07YNTJ8ZM","Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Green)","BluetoothSpeakers","999.00","14385.6","549.00","7905.6","3.0","64705"
"B07Z51CGGH","Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum Cleaner,Power Suction & Blower with 20 litres Tank Capacity,6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red)","Wet-DryVacuums","9999.00","143985.6","5499.00","79185.6","3.0","4353"
"B07ZJND9B9","ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty","CeilingFans","1990.00","28656.0","1099.00","15825.6","3.0","5911"
"B0814LP6S9","PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey","LaundryBaskets","1099.00","15825.6","351.00","5054.4","3.0","1470"
"B0814ZY6FP","Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function","BluetoothSpeakers","1199.00","17265.6","899.00","12945.6","3.0","10751"
"B081B1JL35","CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)","InstantWaterHeaters","2499.00","35985.6","1049.00","15105.6","3.0","638"
"B081NHWT6Z","LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ]","RemoteControls","1199.00","17265.6","299.00","4305.6","3.0","1193"
"B081RLM75M","LACOPINE Mini Pocket Size Lint Roller (White)","LintShavers","599.00","8625.6","369.00","5313.6","3.0","82"
"B082ZQ4479","Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt","WetGrinders","4330.00","62352.0","3710.00","53424.0","3.0","1662"
"B0832W3B7Q","Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black","InductionCooktop","3595.00","51768.0","1799.00","25905.6","3.0","9791"
"B0836JGZ74","CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)","InstantWaterHeaters","2499.00","35985.6","1049.00","15105.6","3.0","328"
"B0841KQR1Z","Crypo™ Universal Remote Compatible with Tata Sky Universal HD & SD Set top Box (Also Works with All TV)","RemoteControls","999.00","14385.6","299.00","4305.6","3.0","928"
"B084BR3QX8","LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M","LaptopChargers&PowerSupplies","999.00","14385.6","149.00","2145.6","3.0","2523"
"B085194JFL","tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","HDMICables","499.00","7185.6","279.00","4017.6","3.0","10962"
"B085LPT5F4","Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B)","MixerGrinders","2800.00","40320.0","1649.00","23745.6","3.0","2162"
"B085W8CFLH","PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)","In-Ear","1800.00","25920.0","599.00","8625.6","3.0","83996"
"B086199CWG","Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver)","JuicerMixerGrinders","4799.00","69105.6","3349.00","48225.6","3.0","4200"
"B086WMSCN3","boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)","In-Ear","5999.00","86385.6","1199.00","17265.6","3.0","47521"
"B087FXHB6J","Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black)","Keyboard&MouseSets","999.00","14385.6","699.00","10065.6","3.0","15295"
"B087JWLZ2K","AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black)","SmartTelevisions","50000.00","720000.0","24499.00","352785.6","3.0","3518"
"B0883KDSXC","USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple)","DryIrons","990.00","14256.0","599.00","8625.6","3.0","16166"
"B088Z1YWBC","EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black","Projectors","15990.00","230256.0","9490.00","136656.0","3.0","10480"
"B08BCKN299","Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)","Adapters","999.00","14385.6","120.00","1728.0","3.0","6491"
"B08BG4M4N7","PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","RemoteControls","499.00","7185.6","199.00","2865.6","3.0","538"
"B08CF4SCNP","Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Keyboards","599.00","8625.6","299.00","4305.6","3.0","3066"
"B08CFCK6CW","Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","In-Ear","7999.00","115185.6","1199.00","17265.6","3.0","25910"
"B08CFJBZRK","Prestige IRIS Plus 750 watt mixer grinder","MixerGrinders","6295.00","90648.0","3249.00","46785.6","3.0","14062"
"B08CGW4GYR","Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg","HandBlenders","999.00","14385.6","375.00","5400.0","3.0","1988"
"B08CKW1KH9","Tata Sky Universal Remote Compatible for SD/HD","RemoteControls","599.00","8625.6","204.00","2937.6","3.0","339"
"B08CNLYKW5","Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)","MixerGrinders","3398.00","48931.2","1699.00","24465.6","3.0","7988"
"B08CZHGHKH","BESTOR® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office (Black)","GraphicTablets","1399.00","20145.6","499.00","7185.6","3.0","1462"
"B08D11DZ2W","Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)","In-Ear","8999.00","129585.6","1499.00","21585.6","3.0","28324"
"B08D75R3Z1","PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)","In-Ear","1900.00","27360.0","299.00","4305.6","3.0","18202"
"B08D77XZX5","PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)","In-Ear","2499.00","35985.6","599.00","8625.6","3.0","58162"
"B08D9MNH4B","HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.","Printers","7005.00","100872.0","5899.00","84945.6","3.0","4199"
"B08D9NDZ1Y","HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.","Printers","4332.00","62380.8","3999.00","57585.6","3.0","21762"
"B08FB2LNSZ","JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Black)","In-Ear","2999.00","43185.6","1499.00","21585.6","3.0","87798"
"B08FTFXNNB","HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)","VideoCameras","1999.00","28785.6","499.00","7185.6","3.0","3369"
"B08FY4FG5X","Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)","Over-Ear","2499.00","35985.6","649.00","9345.6","3.0","13049"
"B08GJNM9N7","LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V","RemoteControls","1199.00","17265.6","299.00","4305.6","3.0","490"
"B08H21B6V7","Nokia 150 (2020) (Cyan)","BasicMobiles","2999.00","43185.6","2599.00","37425.6","3.0","14266"
"B08HD7JQHX","HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black","PCMicrophones","499.00","7185.6","199.00","2865.6","3.0","2804"
"B08JQN8DGZ","boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)","In-Ear","2990.00","43056.0","1299.00","18705.6","3.0","180998"
"B08K4PSZ3V","Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)","StylusPens","999.00","14385.6","349.00","5025.6","3.0","16557"
"B08K4RDQ71","Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (White)","StylusPens","999.00","14385.6","349.00","5025.6","3.0","16557"
"B08KHM9VBJ","Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery","DataCards&Dongles","3250.00","46800.0","2099.00","30225.6","3.0","11213"
"B08LKS3LSP","Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |","USBCables","999.00","14385.6","345.00","4968.0","3.0","1097"
"B08LPJZSSW","DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras","TripodLegs","995.00","14328.0","399.00","5745.6","3.0","21372"
"B08LVVTGZK","Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)","SandwichMakers","1300.00","18720.0","929.00","13377.6","3.0","1672"
"B08MCD9JFY","Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand","Macro&RinglightFlashes","1999.00","28785.6","799.00","11505.6","3.0","12958"
"B08MVSGXMY","Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue)","ElectricHeaters","2300.00","33120.0","1498.00","21571.2","3.0","95"
"B08PKBMJKS","Airtel DigitalTV HD Setup Box Remote","RemoteControls","499.00","7185.6","197.00","2836.8","3.0","136"
"B08QHLXWV3","Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD)","FanHeaters","11990.00","172656.0","6850.00","98640.0","3.0","144"
"B08QX1CC14","SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black)","SmartTelevisions","19125.00","275400.0","7299.00","105105.6","3.0","902"
"B08RHPDNVV","7SEVEN® Compatible Tata Sky Remote Control Replacement of Original dth SD HD tata Play Set top Box Remote - IR Learning Universal Remote for Any Brand TV - Pairing Must","RemoteControls","599.00","8625.6","235.00","3384.0","3.0","197"
"B08RP2L2NL","King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)","USBCables","999.00","14385.6","347.00","4996.8","3.0","1121"
"B08RWCZ6SY","7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control","RemoteControls","899.00","12945.6","399.00","5745.6","3.0","254"
"B08RX8G496","LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)","RemoteControls","1099.00","15825.6","655.00","9432.0","3.0","285"
"B08RZ12GKR","Tata Sky Digital TV HD Setup Box Remote","RemoteControls","499.00","7185.6","215.00","3096.0","3.0","121"
