order_id,customer_age,membership,channel,price,quantity,amount,region_경기,region_대구,region_부산,region_서울,region_인천,category_가전,category_도서,category_뷰티,category_식품,category_패션,customer_age_scaled,price_scaled,quantity_scaled,amount_scaled
O00595,43,0,1,19900.0,1,19900.0,0,0,0,0,1,0,1,0,0,0,0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00596,54,2,0,129900.0,1,129900.0,1,0,0,0,0,0,0,0,0,1,1.5833333333333333,3.3333333333333335,0.0,1.2871428571428571
O00597,39,1,1,19900.0,2,39800.0,0,0,1,0,0,1,0,0,0,0,0.3333333333333333,-0.3333333333333333,1.0,0.0
O00598,38,1,0,89900.0,3,269700.0,0,0,0,1,0,0,0,1,0,0,0.25,2.0,2.0,3.2842857142857143
O00599,55,2,1,89900.0,1,89900.0,0,0,0,1,0,1,0,0,0,0,1.6666666666666667,2.0,0.0,0.7157142857142857
O00600,10,0,0,19900.0,2,,0,0,0,1,0,1,0,0,0,0,-2.0833333333333335,-0.3333333333333333,1.0,
O00601,33,3,1,9900.0,1,,0,0,0,1,0,0,0,0,1,0,-0.16666666666666666,-0.6666666666666666,0.0,
O00602,46,1,0,49900.0,1,49900.0,0,0,0,1,0,0,0,0,1,0,0.9166666666666666,0.6666666666666666,0.0,0.1442857142857143
O00603,44,0,1,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,0.75,-0.3333333333333333,0.0,-0.2842857142857143
O00604,58,1,1,49900.0,1,49900.0,0,0,0,1,0,0,0,1,0,0,1.9166666666666667,0.6666666666666666,0.0,0.1442857142857143
O00605,36,2,1,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,0.08333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00606,31,0,1,29900.0,1,29900.0,1,0,0,0,0,0,0,0,1,0,-0.3333333333333333,0.0,0.0,-0.14142857142857143
O00607,32,2,0,49900.0,3,149700.0,0,0,0,1,0,0,0,1,0,0,-0.25,0.6666666666666666,2.0,1.57
O00608,38,3,1,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,0.25,-0.3333333333333333,1.0,0.0
O00609,50,0,0,19900.0,1,19900.0,1,0,0,0,0,0,1,0,0,0,1.25,-0.3333333333333333,0.0,-0.2842857142857143
O00610,50,3,0,19900.0,1,19900.0,0,0,1,0,0,0,1,0,0,0,1.25,-0.3333333333333333,0.0,-0.2842857142857143
O00611,34,0,0,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,-0.08333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00612,37,0,1,29900.0,1,29900.0,0,0,1,0,0,0,0,1,0,0,0.16666666666666666,0.0,0.0,-0.14142857142857143
O00613,29,0,1,89900.0,2,179800.0,1,0,0,0,0,1,0,0,0,0,-0.5,2.0,1.0,2.0
O00614,30,2,0,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,-0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00615,,1,1,29900.0,1,29900.0,0,0,0,0,1,0,0,0,1,0,,0.0,0.0,-0.14142857142857143
O00616,49,0,1,49900.0,1,49900.0,0,1,0,0,0,0,1,0,0,0,1.1666666666666667,0.6666666666666666,0.0,0.1442857142857143
O00617,29,0,0,19900.0,2,39800.0,0,0,0,1,0,0,0,0,1,0,-0.5,-0.3333333333333333,1.0,0.0
O00618,37,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00619,33,0,0,129900.0,1,129900.0,0,0,0,0,1,1,0,0,0,0,-0.16666666666666666,3.3333333333333335,0.0,1.2871428571428571
O00620,43,2,1,49900.0,2,99800.0,0,0,1,0,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571
O00621,,2,0,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,-0.14142857142857143
O00622,18,1,1,29900.0,3,89700.0,0,0,0,1,0,0,0,0,1,0,-1.4166666666666667,0.0,2.0,0.7128571428571429
O00623,44,3,1,9900.0,1,9900.0,0,0,0,1,0,0,1,0,0,0,0.75,-0.6666666666666666,0.0,-0.42714285714285716
O00624,32,0,0,29900.0,3,89700.0,1,0,0,0,0,0,0,0,1,0,-0.25,0.0,2.0,0.7128571428571429
O00625,33,3,1,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,-0.16666666666666666,0.0,0.0,-0.14142857142857143
O00626,39,1,1,29900.0,2,59800.0,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.0,1.0,0.2857142857142857
O00627,38,1,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,1,0,0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00628,39,0,0,9900.0,3,29700.0,0,0,1,0,0,0,0,1,0,0,0.3333333333333333,-0.6666666666666666,2.0,-0.1442857142857143
O00629,20,2,0,9900.0,3,29700.0,0,0,0,1,0,0,1,0,0,0,-1.25,-0.6666666666666666,2.0,-0.1442857142857143
O00630,40,0,0,129900.0,1,129900.0,0,0,0,1,0,0,1,0,0,0,0.4166666666666667,3.3333333333333335,0.0,1.2871428571428571
O00631,18,0,0,19900.0,2,39800.0,0,0,1,0,0,0,1,0,0,0,-1.4166666666666667,-0.3333333333333333,1.0,0.0
O00632,42,0,1,29900.0,2,59800.0,0,0,0,0,1,0,0,0,0,1,0.5833333333333334,0.0,1.0,0.2857142857142857
O00633,45,1,1,9900.0,2,19800.0,1,0,0,0,0,0,0,0,1,0,0.8333333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00634,23,1,1,9900.0,1,9900.0,1,0,0,0,0,0,1,0,0,0,-1.0,-0.6666666666666666,0.0,-0.42714285714285716
O00635,38,1,1,49900.0,2,99800.0,0,0,0,1,0,0,0,0,0,1,0.25,0.6666666666666666,1.0,0.8571428571428571
O00636,45,2,1,29900.0,1,29900.0,1,0,0,0,0,0,0,1,0,0,0.8333333333333334,0.0,0.0,-0.14142857142857143
O00637,31,0,0,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,-0.3333333333333333,0.0,0.0,-0.14142857142857143
O00638,41,1,1,19900.0,2,39800.0,0,0,0,1,0,0,1,0,0,0,0.5,-0.3333333333333333,1.0,0.0
O00639,10,0,1,49900.0,2,,0,0,0,1,0,0,0,0,0,1,-2.0833333333333335,0.6666666666666666,1.0,
O00640,45,2,1,9900.0,2,19800.0,0,0,0,1,0,0,0,0,1,0,0.8333333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00641,35,2,1,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,0.0,-0.6666666666666666,0.0,-0.42714285714285716
O00642,33,1,0,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,-0.16666666666666666,0.0,0.0,-0.14142857142857143
O00643,44,1,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,1,0,0.75,-0.3333333333333333,0.0,-0.2842857142857143
O00644,51,0,1,19900.0,1,19900.0,0,0,0,1,0,0,0,1,0,0,1.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00645,39,0,0,29900.0,1,29900.0,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,-0.14142857142857143
O00646,49,2,1,49900.0,3,149700.0,0,0,0,0,1,1,0,0,0,0,1.1666666666666667,0.6666666666666666,2.0,1.57
O00647,21,0,1,89900.0,1,89900.0,1,0,0,0,0,0,0,1,0,0,-1.1666666666666667,2.0,0.0,0.7157142857142857
O00648,41,0,1,19900.0,2,39800.0,0,0,1,0,0,0,0,0,0,1,0.5,-0.3333333333333333,1.0,0.0
O00649,34,0,0,9900.0,1,9900.0,0,0,1,0,0,0,0,1,0,0,-0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00650,28,2,0,19900.0,1,19900.0,1,0,0,0,0,0,0,1,0,0,-0.5833333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00651,18,0,0,249900.0,1,249900.0,0,0,0,1,0,0,0,0,0,1,-1.4166666666666667,7.333333333333333,0.0,3.0014285714285713
O00652,41,0,1,29900.0,1,29900.0,1,0,0,0,0,0,0,0,0,1,0.5,0.0,0.0,-0.14142857142857143
O00653,43,1,0,49900.0,2,99800.0,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571
O00654,47,2,1,9900.0,1,9900.0,0,0,1,0,0,0,0,0,1,0,1.0,-0.6666666666666666,0.0,-0.42714285714285716
O00655,46,0,1,29900.0,2,59800.0,1,0,0,0,0,0,0,0,0,1,0.9166666666666666,0.0,1.0,0.2857142857142857
O00656,28,0,1,9900.0,2,19800.0,0,0,0,1,0,1,0,0,0,0,-0.5833333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00657,47,0,1,29900.0,1,29900.0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,-0.14142857142857143
O00658,48,0,0,129900.0,1,129900.0,0,0,0,1,0,0,0,1,0,0,1.0833333333333333,3.3333333333333335,0.0,1.2871428571428571
O00659,33,0,0,249900.0,3,749700.0,1,0,0,0,0,0,1,0,0,0,-0.16666666666666666,7.333333333333333,2.0,10.141428571428571
O00660,35,1,0,29900.0,1,29900.0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-0.14142857142857143
O00661,27,1,0,29900.0,2,59800.0,0,0,0,1,0,0,0,1,0,0,-0.6666666666666666,0.0,1.0,0.2857142857142857
O00662,48,1,0,129900.0,3,389700.0,0,1,0,0,0,0,1,0,0,0,1.0833333333333333,3.3333333333333335,2.0,4.998571428571428
O00663,21,0,1,49900.0,1,,1,0,0,0,0,0,0,0,0,1,-1.1666666666666667,0.6666666666666666,0.0,
O00664,40,2,1,9900.0,3,29700.0,0,0,0,1,0,1,0,0,0,0,0.4166666666666667,-0.6666666666666666,2.0,-0.1442857142857143
O00665,30,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,-0.4166666666666667,0.0,0.0,-0.14142857142857143
O00666,25,3,1,19900.0,2,39800.0,0,0,0,1,0,0,1,0,0,0,-0.8333333333333334,-0.3333333333333333,1.0,0.0
O00667,18,1,0,29900.0,2,59800.0,0,0,0,1,0,0,0,0,1,0,-1.4166666666666667,0.0,1.0,0.2857142857142857
O00668,33,0,1,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,0.0,0.0,-0.14142857142857143
O00669,24,1,1,29900.0,3,89700.0,0,0,0,1,0,1,0,0,0,0,-0.9166666666666666,0.0,2.0,0.7128571428571429
O00670,36,0,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,0.08333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00671,51,1,1,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,1.3333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00672,37,0,1,29900.0,2,59800.0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.0,1.0,0.2857142857142857
O00673,53,0,0,89900.0,1,89900.0,0,0,0,1,0,0,1,0,0,0,1.5,2.0,0.0,0.7157142857142857
O00674,26,2,1,49900.0,1,49900.0,1,0,0,0,0,0,0,0,1,0,-0.75,0.6666666666666666,0.0,0.1442857142857143
O00675,23,0,0,19900.0,2,39800.0,1,0,0,0,0,0,0,0,1,0,-1.0,-0.3333333333333333,1.0,0.0
O00676,26,2,1,129900.0,2,259800.0,0,1,0,0,0,0,0,0,0,1,-0.75,3.3333333333333335,1.0,3.142857142857143
O00677,34,0,1,129900.0,3,389700.0,0,0,0,1,0,1,0,0,0,0,-0.08333333333333333,3.3333333333333335,2.0,4.998571428571428
O00678,60,1,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,2.0833333333333335,-0.3333333333333333,0.0,-0.2842857142857143
O00679,20,1,0,9900.0,3,29700.0,0,1,0,0,0,0,0,1,0,0,-1.25,-0.6666666666666666,2.0,-0.1442857142857143
O00680,41,1,1,49900.0,2,99800.0,0,0,0,0,1,0,0,1,0,0,0.5,0.6666666666666666,1.0,0.8571428571428571
O00681,29,0,0,89900.0,1,89900.0,0,0,0,0,1,0,0,0,1,0,-0.5,2.0,0.0,0.7157142857142857
O00682,33,0,1,249900.0,1,249900.0,0,0,0,1,0,1,0,0,0,0,-0.16666666666666666,7.333333333333333,0.0,3.0014285714285713
O00683,24,0,0,89900.0,2,179800.0,0,0,0,1,0,0,1,0,0,0,-0.9166666666666666,2.0,1.0,2.0
O00684,43,0,1,29900.0,1,29900.0,0,0,1,0,0,1,0,0,0,0,0.6666666666666666,0.0,0.0,-0.14142857142857143
O00685,35,1,0,29900.0,1,29900.0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-0.14142857142857143
O00686,45,3,0,9900.0,2,19800.0,1,0,0,0,0,0,1,0,0,0,0.8333333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00687,37,2,0,19900.0,1,,1,0,0,0,0,1,0,0,0,0,0.16666666666666666,-0.3333333333333333,0.0,
O00688,18,2,1,29900.0,3,89700.0,0,0,0,1,0,1,0,0,0,0,-1.4166666666666667,0.0,2.0,0.7128571428571429
O00689,45,2,1,29900.0,1,29900.0,0,0,1,0,0,0,1,0,0,0,0.8333333333333334,0.0,0.0,-0.14142857142857143
O00690,17,1,1,29900.0,2,59800.0,0,0,0,1,0,0,0,1,0,0,-1.5,0.0,1.0,0.2857142857142857
O00691,18,0,0,49900.0,1,49900.0,0,0,0,1,0,1,0,0,0,0,-1.4166666666666667,0.6666666666666666,0.0,0.1442857142857143
O00692,27,3,0,19900.0,1,19900.0,1,0,0,0,0,0,1,0,0,0,-0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00693,27,1,0,29900.0,1,29900.0,1,0,0,0,0,0,0,1,0,0,-0.6666666666666666,0.0,0.0,-0.14142857142857143
O00694,48,1,1,9900.0,2,19800.0,0,0,0,1,0,0,1,0,0,0,1.0833333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00695,33,0,1,19900.0,2,39800.0,0,0,0,1,0,0,1,0,0,0,-0.16666666666666666,-0.3333333333333333,1.0,0.0
O00696,46,0,1,49900.0,2,99800.0,1,0,0,0,0,1,0,0,0,0,0.9166666666666666,0.6666666666666666,1.0,0.8571428571428571
O00697,30,0,0,49900.0,2,99800.0,0,0,0,1,0,0,0,1,0,0,-0.4166666666666667,0.6666666666666666,1.0,0.8571428571428571
O00698,,2,0,249900.0,2,499800.0,1,0,0,0,0,1,0,0,0,0,,7.333333333333333,1.0,6.571428571428571
O00699,39,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00700,41,0,1,29900.0,1,29900.0,1,0,0,0,0,0,0,0,0,1,0.5,0.0,0.0,-0.14142857142857143
O00701,31,3,0,19900.0,3,59700.0,1,0,0,0,0,0,0,1,0,0,-0.3333333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00702,32,0,0,19900.0,2,,0,0,0,1,0,0,1,0,0,0,-0.25,-0.3333333333333333,1.0,
O00703,32,0,1,89900.0,2,179800.0,0,0,0,1,0,1,0,0,0,0,-0.25,2.0,1.0,2.0
O00704,20,0,0,49900.0,1,49900.0,0,0,0,1,0,1,0,0,0,0,-1.25,0.6666666666666666,0.0,0.1442857142857143
O00705,34,1,0,89900.0,3,269700.0,0,0,0,1,0,0,0,1,0,0,-0.08333333333333333,2.0,2.0,3.2842857142857143
O00706,32,3,0,19900.0,1,19900.0,0,1,0,0,0,0,0,1,0,0,-0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00707,40,0,0,89900.0,3,269700.0,0,0,0,1,0,0,0,0,0,1,0.4166666666666667,2.0,2.0,3.2842857142857143
O00708,36,2,1,9900.0,1,9900.0,0,0,0,0,1,0,0,0,1,0,0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00709,47,0,1,89900.0,1,89900.0,0,0,0,1,0,0,0,1,0,0,1.0,2.0,0.0,0.7157142857142857
O00710,36,3,0,19900.0,2,39800.0,0,0,1,0,0,0,0,0,1,0,0.08333333333333333,-0.3333333333333333,1.0,0.0
O00711,30,2,1,19900.0,1,19900.0,0,0,1,0,0,0,0,1,0,0,-0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00712,36,2,0,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,0.08333333333333333,0.0,0.0,-0.14142857142857143
O00713,42,0,0,129900.0,2,259800.0,1,0,0,0,0,0,1,0,0,0,0.5833333333333334,3.3333333333333335,1.0,3.142857142857143
O00714,19,3,0,9900.0,2,19800.0,1,0,0,0,0,0,0,0,0,1,-1.3333333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00715,29,1,0,19900.0,2,39800.0,0,0,0,1,0,0,0,0,0,1,-0.5,-0.3333333333333333,1.0,0.0
O00716,29,0,1,89900.0,2,179800.0,0,1,0,0,0,0,0,0,1,0,-0.5,2.0,1.0,2.0
O00717,39,2,1,19900.0,3,59700.0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00718,40,0,1,9900.0,1,9900.0,0,1,0,0,0,1,0,0,0,0,0.4166666666666667,-0.6666666666666666,0.0,-0.42714285714285716
O00719,36,2,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,0.08333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00720,13,0,1,19900.0,2,39800.0,0,0,1,0,0,1,0,0,0,0,-1.8333333333333333,-0.3333333333333333,1.0,0.0
O00721,20,1,1,129900.0,1,129900.0,0,1,0,0,0,1,0,0,0,0,-1.25,3.3333333333333335,0.0,1.2871428571428571
O00722,33,1,0,49900.0,1,49900.0,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,0.6666666666666666,0.0,0.1442857142857143
O00723,30,0,0,29900.0,1,,0,0,0,1,0,0,0,0,1,0,-0.4166666666666667,0.0,0.0,
O00724,35,0,1,249900.0,2,499800.0,0,0,1,0,0,0,0,1,0,0,0.0,7.333333333333333,1.0,6.571428571428571
O00725,31,0,1,29900.0,2,59800.0,1,0,0,0,0,0,0,0,0,1,-0.3333333333333333,0.0,1.0,0.2857142857142857
O00726,49,0,0,9900.0,2,19800.0,0,0,0,0,1,1,0,0,0,0,1.1666666666666667,-0.6666666666666666,1.0,-0.2857142857142857
O00727,14,0,1,19900.0,1,19900.0,0,0,0,1,0,0,0,1,0,0,-1.75,-0.3333333333333333,0.0,-0.2842857142857143
O00728,38,1,1,19900.0,1,19900.0,0,0,1,0,0,0,0,1,0,0,0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00729,42,0,1,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,0.5833333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00730,,0,0,129900.0,2,259800.0,0,0,0,1,0,0,0,0,0,1,,3.3333333333333335,1.0,3.142857142857143
O00731,42,1,1,49900.0,1,49900.0,0,0,0,1,0,0,0,0,1,0,0.5833333333333334,0.6666666666666666,0.0,0.1442857142857143
O00732,43,0,0,19900.0,1,19900.0,0,0,0,0,1,0,0,1,0,0,0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00733,30,3,1,29900.0,2,59800.0,0,0,1,0,0,0,0,0,0,1,-0.4166666666666667,0.0,1.0,0.2857142857142857
O00734,25,2,0,49900.0,3,149700.0,1,0,0,0,0,1,0,0,0,0,-0.8333333333333334,0.6666666666666666,2.0,1.57
O00735,17,1,1,129900.0,1,129900.0,0,0,0,1,0,0,1,0,0,0,-1.5,3.3333333333333335,0.0,1.2871428571428571
O00736,32,1,1,89900.0,1,89900.0,0,0,0,0,1,0,0,0,0,1,-0.25,2.0,0.0,0.7157142857142857
O00737,28,2,0,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,-0.5833333333333334,0.0,0.0,-0.14142857142857143
O00738,45,0,0,49900.0,1,49900.0,0,0,0,0,1,0,0,1,0,0,0.8333333333333334,0.6666666666666666,0.0,0.1442857142857143
O00739,32,0,0,29900.0,2,59800.0,1,0,0,0,0,0,0,1,0,0,-0.25,0.0,1.0,0.2857142857142857
O00740,26,0,0,29900.0,3,89700.0,0,0,0,1,0,0,0,0,0,1,-0.75,0.0,2.0,0.7128571428571429
O00741,,2,0,9900.0,1,9900.0,1,0,0,0,0,0,1,0,0,0,,-0.6666666666666666,0.0,-0.42714285714285716
O00742,53,0,0,9900.0,2,19800.0,0,0,0,1,0,0,0,1,0,0,1.5,-0.6666666666666666,1.0,-0.2857142857142857
O00743,35,1,0,29900.0,1,29900.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,-0.14142857142857143
O00744,28,3,1,19900.0,2,39800.0,1,0,0,0,0,0,0,0,1,0,-0.5833333333333334,-0.3333333333333333,1.0,0.0
O00745,36,2,1,9900.0,1,9900.0,0,0,0,1,0,0,0,0,1,0,0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00746,52,1,1,49900.0,1,49900.0,0,0,0,0,1,0,0,1,0,0,1.4166666666666667,0.6666666666666666,0.0,0.1442857142857143
O00747,31,0,0,9900.0,1,9900.0,0,0,0,1,0,0,1,0,0,0,-0.3333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00748,41,2,1,29900.0,2,59800.0,1,0,0,0,0,0,0,1,0,0,0.5,0.0,1.0,0.2857142857142857
O00749,46,1,1,29900.0,1,29900.0,0,1,0,0,0,0,1,0,0,0,0.9166666666666666,0.0,0.0,-0.14142857142857143
O00750,18,0,0,249900.0,1,249900.0,1,0,0,0,0,1,0,0,0,0,-1.4166666666666667,7.333333333333333,0.0,3.0014285714285713
O00751,29,0,0,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,-0.5,0.0,0.0,-0.14142857142857143
O00752,45,3,0,9900.0,1,9900.0,0,1,0,0,0,0,0,1,0,0,0.8333333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00753,29,1,1,29900.0,1,29900.0,1,0,0,0,0,1,0,0,0,0,-0.5,0.0,0.0,-0.14142857142857143
O00754,39,2,0,89900.0,2,179800.0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,2.0,1.0,2.0
O00755,28,2,1,249900.0,1,249900.0,0,0,0,1,0,0,0,0,1,0,-0.5833333333333334,7.333333333333333,0.0,3.0014285714285713
O00756,31,1,1,19900.0,2,39800.0,0,0,1,0,0,0,0,1,0,0,-0.3333333333333333,-0.3333333333333333,1.0,0.0
O00757,30,1,1,19900.0,1,19900.0,1,0,0,0,0,0,0,1,0,0,-0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00758,41,0,1,129900.0,2,259800.0,1,0,0,0,0,0,0,1,0,0,0.5,3.3333333333333335,1.0,3.142857142857143
O00759,37,0,1,9900.0,2,19800.0,0,0,0,0,1,1,0,0,0,0,0.16666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00760,36,0,0,29900.0,1,29900.0,0,0,1,0,0,0,0,0,0,1,0.08333333333333333,0.0,0.0,-0.14142857142857143
O00761,58,2,1,19900.0,2,39800.0,0,0,0,1,0,0,1,0,0,0,1.9166666666666667,-0.3333333333333333,1.0,0.0
O00762,51,1,0,9900.0,2,19800.0,0,0,0,1,0,0,0,0,0,1,1.3333333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00763,17,2,0,19900.0,3,59700.0,0,0,0,1,0,1,0,0,0,0,-1.5,-0.3333333333333333,2.0,0.2842857142857143
O00764,31,0,1,19900.0,1,19900.0,0,0,1,0,0,0,0,1,0,0,-0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00765,57,1,1,49900.0,3,149700.0,0,0,0,1,0,0,0,0,1,0,1.8333333333333333,0.6666666666666666,2.0,1.57
O00766,30,1,1,129900.0,2,259800.0,1,0,0,0,0,0,0,1,0,0,-0.4166666666666667,3.3333333333333335,1.0,3.142857142857143
O00767,54,1,0,19900.0,2,39800.0,0,0,1,0,0,0,1,0,0,0,1.5833333333333333,-0.3333333333333333,1.0,0.0
O00768,31,1,1,89900.0,1,89900.0,0,0,0,0,1,0,0,0,1,0,-0.3333333333333333,2.0,0.0,0.7157142857142857
O00769,33,0,1,9900.0,3,29700.0,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,-0.6666666666666666,2.0,-0.1442857142857143
O00770,43,1,1,29900.0,2,59800.0,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,0.0,1.0,0.2857142857142857
O00771,34,0,0,9900.0,3,29700.0,0,0,0,1,0,0,0,0,0,1,-0.08333333333333333,-0.6666666666666666,2.0,-0.1442857142857143
O00772,39,0,0,129900.0,1,129900.0,0,0,0,0,1,1,0,0,0,0,0.3333333333333333,3.3333333333333335,0.0,1.2871428571428571
O00773,49,0,1,49900.0,1,49900.0,0,0,0,1,0,0,0,1,0,0,1.1666666666666667,0.6666666666666666,0.0,0.1442857142857143
O00774,42,1,0,49900.0,2,99800.0,0,0,0,1,0,0,1,0,0,0,0.5833333333333334,0.6666666666666666,1.0,0.8571428571428571
O00775,36,3,0,89900.0,2,179800.0,0,0,1,0,0,0,0,0,0,1,0.08333333333333333,2.0,1.0,2.0
O00776,50,1,0,29900.0,3,89700.0,0,0,0,1,0,0,0,1,0,0,1.25,0.0,2.0,0.7128571428571429
O00777,43,1,0,249900.0,2,,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,7.333333333333333,1.0,
O00778,28,1,0,49900.0,3,149700.0,0,0,1,0,0,0,1,0,0,0,-0.5833333333333334,0.6666666666666666,2.0,1.57
O00779,53,1,0,129900.0,3,389700.0,0,0,1,0,0,0,0,1,0,0,1.5,3.3333333333333335,2.0,4.998571428571428
O00780,41,0,0,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,0.5,0.0,0.0,-0.14142857142857143
O00781,33,0,1,9900.0,2,,0,0,1,0,0,0,0,0,1,0,-0.16666666666666666,-0.6666666666666666,1.0,
O00782,17,0,1,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,-1.5,0.0,0.0,-0.14142857142857143
O00783,23,0,1,9900.0,3,29700.0,0,0,0,1,0,0,0,0,1,0,-1.0,-0.6666666666666666,2.0,-0.1442857142857143
O00784,50,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,1.25,0.0,0.0,-0.14142857142857143
O00785,51,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,0,1,0,1.3333333333333333,0.0,0.0,-0.14142857142857143
O00786,36,0,1,29900.0,2,59800.0,0,1,0,0,0,0,0,1,0,0,0.08333333333333333,0.0,1.0,0.2857142857142857
O00787,19,3,0,9900.0,2,19800.0,1,0,0,0,0,0,0,1,0,0,-1.3333333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00788,25,0,1,9900.0,2,19800.0,1,0,0,0,0,1,0,0,0,0,-0.8333333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00789,20,0,1,29900.0,1,29900.0,1,0,0,0,0,0,0,1,0,0,-1.25,0.0,0.0,-0.14142857142857143
O00790,20,0,0,129900.0,1,129900.0,0,1,0,0,0,0,0,0,1,0,-1.25,3.3333333333333335,0.0,1.2871428571428571
O00791,53,1,1,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,1.5,-0.3333333333333333,1.0,0.0
O00792,54,0,1,19900.0,1,19900.0,1,0,0,0,0,1,0,0,0,0,1.5833333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00793,25,0,0,49900.0,1,49900.0,1,0,0,0,0,0,0,1,0,0,-0.8333333333333334,0.6666666666666666,0.0,0.1442857142857143
O00794,35,1,0,29900.0,3,89700.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.0,0.7128571428571429
